~id;from;to;label;Recette;unit;Step_Prod;unit_action;temps_masque
e1181;v241;v1;production_fix;300;s;PETRIR;batch;
e1182;v241;v1;production_fix;60;s;POINTER;batch;
e1183;v241;v1;production_fix;60;s;RABATRE;batch;
e1188;v243;v1;production_fix;180;s;NETTOYER;batch;
e1189;v244;v1;production_fix;120;s;PREPARER;batch;
e1190;v244;v1;production_fix;180;s;PESER;batch;
e1191;v244;v1;production_fix;300;s;PETRIR;batch;
e1192;v244;v1;production_fix;60;s;POINTER;batch;
e1193;v244;v1;production_fix;90;s;PESER;batch;
e1198;v254;v1;production_fix;180;s;NETTOYER;batch;
e1199;v255;v1;production_fix;2;s;PREPARER;batch;
e1200;v255;v1;production_fix;3;s;PESER;batch;
e1201;v255;v1;production_fix;5;s;PETRIR;batch;
e1202;v255;v1;production_fix;1;s;POINTER;batch;
e1203;v255;v1;production_fix;1.5;s;PESER;batch;
e1206;v256;v1;production_fix;400;s;APRETER;batch;
e1209;v256;v1;production_fix;300;s;NETTOYER;batch;
e1210;v257;v1;production_fix;300;s;NETTOYER;batch;
e1211;v258;v1;production_fix;120;s;PREPARER;batch;
e1212;v258;v1;production_fix;180;s;PESER;batch;
e1213;v258;v1;production_fix;300;s;PETRIR;batch;
e1214;v258;v1;production_fix;60;s;POINTER;batch;
e1215;v258;v1;production_fix;90;s;PESER;batch;
e1220;v260;v1;production_fix;300;s;NETTOYER;batch;
e1222;v261;v1;production_fix;300;s;NETTOYER;batch;
e1230;v262;v1;production_fix;600;s;NETTOYER;batch;
e1231;v263;v1;production_fix;120;s;ETALER;batch;
e1232;v263;v1;production_fix;120;s;ROULER;batch;
e1233;v263;v1;production_fix;180;s;CUIRE;batch;
e1234;v263;v1;production_fix;600;s;NETTOYER;batch;
e1244;v264;v1;production_fix;240;s;NETTOYER;batch;
e1245;v265;v1;production_fix;180;s;PESER;batch;
e1250;v265;v1;production_fix;600;s;NETTOYER;batch;
e1254;v266;v1;production_fix;300;s;NETTOYER;batch;
e1255;v267;v1;production_fix;120;s;PESER;batch;
e1256;v267;v1;production_fix;300;s;REALISER;batch;
e1260;v268;v1;production_fix;300;s;NETTOYER;batch;
e1261;v269;v1;production_fix;120;s;PESER;batch;
e1262;v269;v1;production_fix;300;s;REALISER;batch;
e1265;v270;v1;production_fix;200;s;APRETER;batch;
e1268;v270;v1;production_fix;150;s;NETTOYER;batch;
e1271;v271;v1;production_fix;200;s;APRETER;batch;
e1274;v271;v1;production_fix;150;s;NETTOYER;batch;
